txikiratu,chiquiratua
irindu,irindua
bekosko,becoſcoa
bekoskodun,becoſcoduna
burutazino,burutacinoa
karabinari,carabinaria
barakuilo,baraculloa
barakulu,baraculua
karamelo,carameloa
ikaztu,icaztu
ikazkin,icazquiña
ikazkintza,icazquintza
zurindu,zurindu
zurindu,zurindua
karda,cardá
kardari,cardaria
kardatu,cardatu
kardatu,cardatua
bekaldu,becaldu
bekaldu,becaldua
garestitu,gareſtitu
segail,ſegallá
txarrantxa,charrancha
txikiro,chiquiroa
aratuzte,aratuzteac
saminkor,ſamincorra
karpa,carpa
zurgintegi,zurguinteguia
burubide,burubidea
arinka,arinca
eiaka,eyaca
korrika,corrica
orgabide,orgabidea
ezkutitz,ezcutitza
txartel,chartela
kartoi,cartoya
ametz,ametzá
zoroetxe,zoroechea
laukitxo,lauquichoa
jasa,jaſá
kaskabel,caſcabelá
etxajaun,echajauna
maizter,maizterra
malmetitu,malmetitu
hisialdi,hiſialdia
burutaldi,burutaldia
mazpildu,mazpildu
krisket,criſqueta
gaztelar,gaztelarra
lista,liſtá
kostoma,coſtomá
jakinbide,jaquinbidea
lenengo,lénengoa
errakai,erracaya
lezoi,lezoya
atxurlari,achurlaria
aitzurlari,aitzurlaria
aitzurle,aitzurlea
dirutegi,diruteguia
arratz,arratzá
basazaldi,baſazaldia
zezin,ceciña
satitsu,ſatitſua
bezinta,becinta
burmun,burmuna
burmuin,burmuña
zerutar,cerutarra
erraustegi,errauſteguia
autsu,autſua
austun,auſtuna
zentso,cenſoa
irizpen,irizpena
lubeazun,lubeazuna
txingar,chingarra
txingartu,chingartu
zikirio,ciquirioa
zingila,cinguilla
zingilatu,cinguillatua
errebota,errebota
lubakitu,lubaquitu
murritu,murritua
kandelategi,candelateguia
kandelagile,candelaguillea
txermen,chermená
txermen,chermena
lisiba,lisibá
austontzi,auſtoncia
zetabatu,cetabatu
zero,ceroa
itxiera,ichiera
urraza,urraza
sarrailagile,ſarrallaguillea
zerratu,cerratua
zerra,cerra
muno,munoa
urdintsu,urdintſua
gararnotegi,gararnoteguia
gararnogile,gararnoguillea
gararno,gararnoa
otarrategi,otarrateguia
otarregile,otarreguillea
otarretxo,otarrechoa
txatar,chatarrá
txakolin,chacolina
gizatxar,guizacharra
upa,upa
txalupa,chalupa
txantxa,chancha
moldakaitz,moldacaitza
zaparrada,zaparrada
inautsi,iñautſi
inautsi,iñautſia
murgildu,murguildu
murgildu,murguildua
berriketa,berriqueta
zanpatu,zampatua
arraia,arráya
txitxi,chichia
txitxar,chicharra
txirriska,chirriſca
gantxigor,ganchigorra
jostaketa,joſtaqueta
seintxo,ſeinchoa
txirola,chirola
txirolari,chirolaria
txistulari,chiſtularia
ezerezkeria,ecerezqueria
tximinea,chiminea
tximitx,chimicha
txinatar,chinatarra
txiko,chico
buztanikara,buztanicara
astamats,aſtamatſa
txiste,chiſtea
oilagor,ollagorra
txotx,chocha
ezki,ezquia
eltzun,eltzuna
danbatako,dambatacoa
jazar,jazarra
guda,guda
belaunezur,belaunezurra
txori,chori
istingor,iſtingorra
antxume,anchume
belaiska,belaiſcá
txoko,chocoa
zanpatu,zampatu
txupatu,chupatu
txupatu,chupatua
askojakin,aſcojaquina
zikoizkeria,cicoizqueria
arradiza,arradizá
jakintza,jaquintza
ziertoro,ciertoro
ziertoro,ciertoró
orein,oreña
laburkiro,laburquiro
zurdatz,zurdatza
tontor,tontorrá
txorten,chortena
ezkilatxo,ezquillachoa
zimel,cimel
zimel,cimela
zimel,cimelá
zizel,cicelá
zizel,cicela
zingilatu,cinguillatu
bostorri,boſtorria
nekosta,necoſtá
osakin,oſaquiña
zikindu,ciquindu
iduri,iduria
beltxarga,belchargá
zitara,citara
txatar,chatarra
ezkutape,ezcutapea
zuringo,zuringo
argiro,arguiró
turunta,turuntá
abarte,abartea
klaustro,clauſtroa
iltzatu,iltzatu
iltzatu,iltzatua
iltzegile,iltzeguillea
kabila,cabillá
apaiztar,apaiztarra
abadetar,abadetarra
apaiztu,apaiztu
