testu_hitza	lemma	hitz_egokitua	mlv_lexeme	aingura	testuingurua-ezker	testu-hitza	eskuin-testuingurua
norc	nork	nora	https://monumenta.wikibase.cloud/wiki/Lexeme:L58141	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... nizaz contu iduquico deu? esan cion Virgiñac; ...
norc	nork	nora	https://monumenta.wikibase.cloud/wiki/Lexeme:L58141	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... hura damuturic icusi ta damutzen diranac? 	Norc	 nizaz contu eguingo deu, cigon Virgiñac? ausaz ...
norc	nork	nora	https://monumenta.wikibase.cloud/wiki/Lexeme:L58141	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##18	... Berriz ere esango lioque amac semeari, norc nizas contu iduquico deu, 	norc	 zaituco nau ni? ...
norc	nork	nora	https://monumenta.wikibase.cloud/wiki/Lexeme:L58141	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##18	... Berriz ere esango lioque amac semeari, norc nizas contu iduquico deu, 	norc	 zaituco nau ni? ...
norc	nork	nora	https://monumenta.wikibase.cloud/wiki/Lexeme:L58141	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... fiñ, leyal, beticoac. Eztezu cer itandu gueiago 	norc	 zaituco zaituen; gueuc amodio aundiarequin, ...
norgana	norgana	nora	https://monumenta.wikibase.cloud/wiki/Lexeme:L58141	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##6	... bada, edo norganaco naiz? Badaquit guero ere 	norgana	: doloreen Amari eguin bear digot, ez besteri, ...
norganaco	norganako	nora	https://monumenta.wikibase.cloud/wiki/Lexeme:L58141	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##6	... ausaz il da. Cer eguingo det bada, edo 	norganaco	 naiz? Badaquit guero ere norgana: doloreen ...
nori	nori	nora	https://monumenta.wikibase.cloud/wiki/Lexeme:L58141	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##8	... baña eman bear dio batalla au Virgiñaren ...
nori	nori	nora	https://monumenta.wikibase.cloud/wiki/Lexeme:L58141	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##8	... 	Nori	? beste edoceiñ neurtu, ta aldera nai ...
nori	nori	nora	https://monumenta.wikibase.cloud/wiki/Lexeme:L58141	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##8	... baña eman bear dio batalla au Virgiñaren ...
nori	nori	nora	https://monumenta.wikibase.cloud/wiki/Lexeme:L58141	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##8	... 	Nori	? beste edoceiñ neurtu, ta aldera nai ...
norí	nori	nora	https://monumenta.wikibase.cloud/wiki/Lexeme:L58141	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak##5	... deu guré urliac (aditzen názue, 	norí	 nagocán, beguíra, ez ni salatu) badaquielá ...
nos	nos	nos	https://monumenta.wikibase.cloud/wiki/Lexeme:L58238	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... graciaz, ta guero ceruan gloriaz. Ad quam 	nos	 perducat ...
nuque	nuke	nuka	https://monumenta.wikibase.cloud/wiki/Lexeme:L58287	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##19	... 	nuque	 nai, iñor ajola, ta ardura bague onetan erori ...
náspillatic	naspilatik	nasa	https://monumenta.wikibase.cloud/wiki/Lexeme:L57379	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak##6	... ta isúri cituen áyetatic, ez beste hizcúndeen 	náspillatic	 sortuá. Euscâra dec Espáñian lénengo sartu ...
názue	nazue	naza	https://monumenta.wikibase.cloud/wiki/Lexeme:L57484	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak##5	... deu guré urliac (aditzen 	názue	, norí nagocán, beguíra, ez ni salatu) ...
núque	nuke	nuka	https://monumenta.wikibase.cloud/wiki/Lexeme:L58287	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak##5	... irúrazayac. Ondò balegóquit, nic astin dúco 	núque	, nic beeratúco nioque bere andíustea, ta beré ...
oa	oa	ho	https://monumenta.wikibase.cloud/wiki/Lexeme:L58433	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak##6	... non dituán Euscárazco hitzac naroró: naibadéc, 	oa	, ta egúzquia sortzen dan aldetic eracáre nai ...
obeditzeagatic	obeditzeagatik	obeditze	https://monumenta.wikibase.cloud/wiki/Lexeme:L58625	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##10	... emen zeure semea illic, edo alde aldean, zeuri 	obeditzeagatic	. Guizonac, burnizcoac ezpacerate, emacumeac, ...
obian	obian	hobi	https://monumenta.wikibase.cloud/wiki/Lexeme:L58707	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##20	... ta 	obian	 gorputza sártzeracoan, adiaca ta deadarrez asi ...
obligacioz	obligazioz	obligazio	https://monumenta.wikibase.cloud/wiki/Lexeme:L58753	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##15	... negar, naizanean gucien artean aundiena, alaco 	obligacioz	, aimbeste eguin diauztan ontasunez, ofenditu ...
odol	odol	odol	https://monumenta.wikibase.cloud/wiki/Lexeme:L58858	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##12	... gogor au. Chitez naico det iltzea, ta nere 	odol	 guztia isurtzea, zeu orrela ez icusteagatic....
odola	odola	odol	https://monumenta.wikibase.cloud/wiki/Lexeme:L58858	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##10	... bicirican bague? Nora zaca bere záiñetaco 	odola	? Lurrean, baratza, cale, bide gucietan isuria, ...
odola	odola	odol	https://monumenta.wikibase.cloud/wiki/Lexeme:L58858	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##15	... eraguin daguion negar neure biotz oni, ta are 	odola	 salterazo daguion ugari....
odola	odola	odol	https://monumenta.wikibase.cloud/wiki/Lexeme:L58858	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##16	... semeac, urrago joan ta assi citzacala bere, 	odola	 cerioten oiñ santuac, muñeguiten, eta esan ...
odolagatic	odolagatik	odolaga	https://monumenta.wikibase.cloud/wiki/Lexeme:L58859	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##21	... ez arren, neure christau onac, ez Christoren 	odolagatic	, ez Ama Virgiñaren doloreacgatic....
odoluritu	odoluritu	odoluritu	https://monumenta.wikibase.cloud/wiki/Lexeme:L58932	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##13	... masallecoac eritu ceuen semearen aurpeguia, ta 	odoluritu	 amaren biotza: aranzac zulatu ceuen semearen ...
oec	oek	hoek	https://monumenta.wikibase.cloud/wiki/Lexeme:L58951	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##9	... gañean Jaungoico baten ama izatea. Orain bada 	oec	 cecusala beregan Virgiñac, ta zor ciozcala bere ...
oec	oek	hoek	https://monumenta.wikibase.cloud/wiki/Lexeme:L58951	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##13	... (ujolac) eracarri dituzu nere gañera: bada baga 	oec	 gucioc limuritu ta jauci ciran semearen ...
oec	oek	hoek	https://monumenta.wikibase.cloud/wiki/Lexeme:L58951	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##16	... da au, nere Jauna ta Jaungoicoa? cer pena dira 	oec	, nere semea? esan eguidazu cerbait, hizcho ...
oec	oek	hoek	https://monumenta.wikibase.cloud/wiki/Lexeme:L58951	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... jaio izateaz? Eztaquit, nola dedan hitz 	oec	 esateco biotzic: eztigot hizcunde oni jarraitu ...
oec	oek	hoek	https://monumenta.wikibase.cloud/wiki/Lexeme:L58951	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... bada hitz 	oec	 consueloric eman Virgiñari, ez eguiaqui San ...
oec	oek	hoek	https://monumenta.wikibase.cloud/wiki/Lexeme:L58951	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... beren hizqueta lizun liquitsaquin? Cein dira 	oec	, ta aec? Eztaquit nic: eztaquiola nai Jaincoari ...
oec	oek	hoek	https://monumenta.wikibase.cloud/wiki/Lexeme:L58951	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... bada hitz 	oec	 consueloric eman Virgiñari, ez eguiaqui San ...
oec	oek	hoek	https://monumenta.wikibase.cloud/wiki/Lexeme:L58951	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... beren hizqueta lizun liquitsaquin? Cein dira 	oec	, ta aec? Eztaquit nic: eztaquiola nai Jaincoari ...
oec	oek	hoek	https://monumenta.wikibase.cloud/wiki/Lexeme:L58951	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##21	... munduan, il deueela zuen pecatuacgatic, eztira 	oec	 edo- ceiñ moduzco esamesanac. Ala dioe ceruan ...
oen	oen	ho	https://monumenta.wikibase.cloud/wiki/Lexeme:L58433	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##20	... Eta 	oen	 gucien ondoren cer icusi ta suertatu zan? ...
oequin	oekin	hoek	https://monumenta.wikibase.cloud/wiki/Lexeme:L58951	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... iduqui ta zaituco zaituena. Vsteco dezue, hitz 	oequin	 gozatu zala Virgiña cerbait? ez bada, dio San ...
oetatic	oetatik	oeta	https://monumenta.wikibase.cloud/wiki/Lexeme:L58970	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##8	... are amatzen dituzte gueiago. Baña pauso ber ber 	oetatic	 negar eguiten deue‚ alaco semeac iltzen ...
ofenditu	ofenditu	ofenditu	https://monumenta.wikibase.cloud/wiki/Lexeme:L58988	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##10	... gaitz, cer calte eguin diezu guizonai? Certan 	ofenditu	 dituzu? Cergatic dizute gorrotó, ta etsaigo aiñ ...
ofenditu	ofenditu	ofenditu	https://monumenta.wikibase.cloud/wiki/Lexeme:L58988	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##15	... obligacioz, aimbeste eguin diauztan ontasunez, 	ofenditu	 dedanean neure Jaungoicoa aiñ maiz, ta aiñ ...
ofenditu	ofenditu	ofenditu	https://monumenta.wikibase.cloud/wiki/Lexeme:L58988	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... pecatarien ama. Gaizqui bicitu guera, Jaincoa 	ofenditu	 degu, aren legue santea autsi degu maiz: gueuc ...
ofrecitu	ofrezitu	ofrezitu	https://monumenta.wikibase.cloud/wiki/Lexeme:L59023	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##11	... ta banaturic Jaungoico biciaren altarea, ceñean 	ofrecitu	 zan holocaustoric onena, ta santuena. Icusi ...
oi	oi	oi	https://monumenta.wikibase.cloud/wiki/Lexeme:L59136	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##3	... amabi signoetatic iraillean , gauden ill onetan 	oi	 degu Libra, edo balanza deritzan izar pilla bat ...
oi	oi	oi	https://monumenta.wikibase.cloud/wiki/Lexeme:L59136	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##5	... dago aiñ itsusqui ubelduric? Oraindaño esan 	oi	 cideen, zeu ciñala araco ceruan beiñ batean ...
oi	oi	oi	https://monumenta.wikibase.cloud/wiki/Lexeme:L59136	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##5	... Ezperen non cerate esquer gaistoco izarrac? 	Oi	 eta atera albaneguiz beren lecutic, Señora oni ...
oi	oi	oi	https://monumenta.wikibase.cloud/wiki/Lexeme:L59136	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##5	... Non cera, Cinthia, illargui aldagarria? 	Oi	 eta albanegui oñazpicotzat ezarri aren ...
oi	oi	oi	https://monumenta.wikibase.cloud/wiki/Lexeme:L59136	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##5	... bederic ezaguera bagueco eguzqui itsua? 	Oi	 eta zeure argui-errañuetatic epaqui albaneguio ...
oi	oi	oi	https://monumenta.wikibase.cloud/wiki/Lexeme:L59136	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##5	... Ezperen non cerate esquer gaistoco izarrac? 	Oi	 eta atera albaneguiz beren lecutic, Señora oni ...
oi	oi	oi	https://monumenta.wikibase.cloud/wiki/Lexeme:L59136	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##5	... Non cera, Cinthia, illargui aldagarria? 	Oi	 eta albanegui oñazpicotzat ezarri aren ...
oi	oi	oi	https://monumenta.wikibase.cloud/wiki/Lexeme:L59136	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##5	... bederic ezaguera bagueco eguzqui itsua? 	Oi	 eta zeure argui-errañuetatic epaqui albaneguio ...
oi	oi	oi	https://monumenta.wikibase.cloud/wiki/Lexeme:L59136	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##5	... Ezperen non cerate esquer gaistoco izarrac? 	Oi	 eta atera albaneguiz beren lecutic, Señora oni ...
oi	oi	oi	https://monumenta.wikibase.cloud/wiki/Lexeme:L59136	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##5	... Non cera, Cinthia, illargui aldagarria? 	Oi	 eta albanegui oñazpicotzat ezarri aren ...
oi	oi	oi	https://monumenta.wikibase.cloud/wiki/Lexeme:L59136	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##5	... bederic ezaguera bagueco eguzqui itsua? 	Oi	 eta zeure argui-errañuetatic epaqui albaneguio ...
oi	oi	oi	https://monumenta.wikibase.cloud/wiki/Lexeme:L59136	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##6	... da gurutzean dagoan gorputz itsusi beztu hura? 	Oi	 eta hori orrela baldin bada, cein ur, ta sa- ...
oi	oi	oi	https://monumenta.wikibase.cloud/wiki/Lexeme:L59136	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##8	... dan amodioa, ambat aunditzen, edo chiquitzen 	oi	 da dolorea: bada contu onetara fiñ eta neurri ...
oi	oi	oi	https://monumenta.wikibase.cloud/wiki/Lexeme:L59136	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##8	... izandu dan Virgiñaren amodioa. Gurasoac nai 	oi	 die beren semeai biotzetic: ta semeac doaiñ ...
oi	oi	oi	https://monumenta.wikibase.cloud/wiki/Lexeme:L59136	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##8	... diranean, nai 	oi	 die gueiago: eder, galantac diranean, are ...
oi	oi	oi	https://monumenta.wikibase.cloud/wiki/Lexeme:L59136	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##8	... dan amodioa, ambat aunditzen, edo chiquitzen 	oi	 da dolorea: bada contu onetara fiñ eta neurri ...
oi	oi	oi	https://monumenta.wikibase.cloud/wiki/Lexeme:L59136	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##8	... izandu dan Virgiñaren amodioa. Gurasoac nai 	oi	 die beren semeai biotzetic: ta semeac doaiñ ...
oi	oi	oi	https://monumenta.wikibase.cloud/wiki/Lexeme:L59136	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##8	... diranean, nai 	oi	 die gueiago: eder, galantac diranean, are ...
oi	oi	oi	https://monumenta.wikibase.cloud/wiki/Lexeme:L59136	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##8	... dan amodioa, ambat aunditzen, edo chiquitzen 	oi	 da dolorea: bada contu onetara fiñ eta neurri ...
oi	oi	oi	https://monumenta.wikibase.cloud/wiki/Lexeme:L59136	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##8	... izandu dan Virgiñaren amodioa. Gurasoac nai 	oi	 die beren semeai biotzetic: ta semeac doaiñ ...
oi	oi	oi	https://monumenta.wikibase.cloud/wiki/Lexeme:L59136	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##8	... diranean, nai 	oi	 die gueiago: eder, galantac diranean, are ...
oi	oi	oi	https://monumenta.wikibase.cloud/wiki/Lexeme:L59136	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##11	... ta osasunaz bacebillen ere, negarrac eguiñ 	oi	 cituen erremediaquizun etziranac, esaten ceuala ...
oi	oi	oi	https://monumenta.wikibase.cloud/wiki/Lexeme:L59136	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##13	... Amac biotzean: ta artaraco ecarri 	oi	 deue Simeonec esan ...
oi	oi	oi	https://monumenta.wikibase.cloud/wiki/Lexeme:L59136	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##14	... zeure ain biotzecoa dezun esposea consolatzen? 	Oi	 eta miñaren portitza! berariaz ezcutatu zaca, ...
